student_id,etaM,etaV,true_ability,true_ability_M,true_ability_V,eta_SAT_M,eta_SAT_V,wealth_pct,C_i,rule,mean_score,score_std,mean_score_M,mean_score_V,score_std_M,score_std_V,mean_effort,mean_effort_r1,mean_effort_r2,effort_r1,effort_r2,snr,retake_rate,access_premium,mean_score_SAT,mean_score_M_SAT,mean_score_V_SAT
9,0.7848456055708221,0.8725582957986897,1.6574039013695119,0.7848456055708221,0.8725582957986897,670.9073633424932,723.5349774792138,0.7080725777960455,0.09503129066447454,SC,0.6622106307720409,0.15114721292743183,0.6297225079786697,0.6946987535654121,0.2101996796192811,0.1970876804095872,2.191071428571428,1.3928571428571428,0.7982142857142855,1.3928571428571428,0.7982142857142855,2.5028349355207737,0.93,0.09924625409581067,1194.652756926449,577.8335047872018,616.8192521392473
9,0.7848456055708221,0.8725582957986897,1.6574039013695119,0.7848456055708221,0.8725582957986897,670.9073633424932,723.5349774792138,0.7080725777960455,0.09503129066447454,TAX,0.5172202776942857,0.1195291051319764,0.5424519451555468,0.5846416251465514,0.2448818068449604,0.22927575293619842,1.7625,1.5,0.2625,1.5,0.2625,3.2044449393168546,0.35,-0.045744098981944536,1020.6643332331429,525.4711670933282,550.7849750879309
9,0.7848456055708221,0.8725582957986897,1.6574039013695119,0.7848456055708221,0.8725582957986897,670.9073633424932,723.5349774792138,0.7080725777960455,0.09503129066447454,FISC,0.5008767587007084,0.1498605816483715,0.4980125648918384,0.5747875938557223,0.23530144952198642,0.23193083886466312,1.7592857142857143,1.6071428571428572,0.1521428571428571,1.6071428571428572,0.1521428571428571,3.3090054041814096,0.16,-0.06208761797552187,1001.05211044085,498.8075389351031,544.8725563134334
9,0.7848456055708221,0.8725582957986897,1.6574039013695119,0.7848456055708221,0.8725582957986897,670.9073633424932,723.5349774792138,0.7080725777960455,0.09503129066447454,Contextual,0.44278726923466993,0.1409532832801172,0.5682110428028313,0.6132985389164248,0.22294258812558565,0.20876650917359552,1.8642857142857145,1.5,0.3642857142857143,1.5,0.3642857142857143,3.743115524152785,0.395,-0.1201771074415603,931.3447230816039,540.9266256816989,567.979123349855
10,0.13472363685142247,0.07540710417100771,0.21013074102243018,0.13472363685142247,0.07540710417100771,280.8341821108535,245.2442625026046,0.020584494295802447,0.1775298606845037,SS,0.1041245536091176,0.11087433250764703,0.1119119233994636,0.0963371838187716,0.16746811615014762,0.1478510139788231,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,0.0,2.018070990356978,0.0,0.004786195054911069,524.949464330941,267.1471540396782,257.802310291263
10,0.13472363685142247,0.07540710417100771,0.21013074102243018,0.13472363685142247,0.07540710417100771,280.8341821108535,245.2442625026046,0.020584494295802447,0.1775298606845037,SC,0.1041245536091176,0.11087433250764703,0.1119119233994636,0.0963371838187716,0.16746811615014762,0.1478510139788231,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,0.0,2.018070990356978,0.0,0.004786195054911069,524.949464330941,267.1471540396782,257.802310291263
10,0.13472363685142247,0.07540710417100771,0.21013074102243018,0.13472363685142247,0.07540710417100771,280.8341821108535,245.2442625026046,0.020584494295802447,0.1775298606845037,TAX,0.1041245536091176,0.11087433250764703,0.1119119233994636,0.0963371838187716,0.16746811615014762,0.1478510139788231,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,0.0,2.018070990356978,0.0,0.004786195054911069,524.949464330941,267.1471540396782,257.802310291263
10,0.13472363685142247,0.07540710417100771,0.21013074102243018,0.13472363685142247,0.07540710417100771,280.8341821108535,245.2442625026046,0.020584494295802447,0.1775298606845037,FISC,0.1041245536091176,0.11087433250764703,0.1119119233994636,0.0963371838187716,0.16746811615014762,0.1478510139788231,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,0.0,2.018070990356978,0.0,0.004786195054911069,524.949464330941,267.1471540396782,257.802310291263
10,0.13472363685142247,0.07540710417100771,0.21013074102243018,0.13472363685142247,0.07540710417100771,280.8341821108535,245.2442625026046,0.020584494295802447,0.1775298606845037,Contextual,0.08605795808751635,0.10401961934298136,0.1119119233994636,0.0963371838187716,0.16746811615014762,0.1478510139788231,0.21428571428571427,0.21428571428571427,0.0,0.21428571428571427,0.0,2.4417351479422558,0.0,-0.013280400466690184,503.2695497050196,267.1471540396782,257.802310291263
11,0.961655293967407,0.9334256002646777,1.8950808942320847,0.961655293967407,0.9334256002646777,776.9931763804442,760.0553601588066,0.9699098521619943,0.06361081774056068,SS,0.6839907375716067,0.13170904047155,0.6925736993318367,0.6754077758113769,0.23449013542722405,0.23150380315555344,2.2633928571428568,1.5,0.763392857142857,1.5,0.763392857142857,2.770623621249973,0.71,0.07172276226770213,1220.788885085928,615.544219599102,605.2446654868261
11,0.961655293967407,0.9334256002646777,1.8950808942320847,0.961655293967407,0.9334256002646777,776.9931763804442,760.0553601588066,0.9699098521619943,0.06361081774056068,SC,0.7303656639109155,0.14206362144375217,0.7523912113438533,0.7083401164779777,0.2019329077907266,0.21057419949081876,2.2928571428571427,1.3928571428571428,0.9,1.3928571428571428,0.9,2.5947015144228254,0.925,0.11809768860701098,1276.4387966930985,651.434726806312,625.0040698867866
